id_transacao,data_transacao,valor,operacao,numero_cartao,id_cartao,descricao,created_at
01201454245007245269715698,2024-01-14 20:54:50,44741.52,cartao,5178078664738639,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01051401241737483638061188,2024-01-14 05:01:17,74986.99,cartao,5592348727337916,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01141442242907242539196752,2024-01-14 14:42:29,44154.37,cartao,5562333772437426,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01151418242427496302478028,2024-01-14 15:18:24,48223.93,cartao,5526112500875831,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01141454244099726524346037,2024-01-14 14:54:40,70223.08,cartao,5545295932068039,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01001440244019354517586242,2024-01-14 00:40:40,80110.08,cartao,5110096068409988,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01101428243421653541698120,2024-01-14 10:28:34,46697.33,cartao,5508915313364758,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01011400245613893475387736,2024-01-14 01:00:56,67940.26,cartao,5296460599114584,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01041416243962054327271539,2024-01-14 04:16:39,33714.51,cartao,5377538781999255,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01091420244427491137378950,2024-01-14 09:20:44,14554.71,cartao,5447804218526245,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01001517243045671240157358,2024-01-15 00:17:30,47836.94,cartao,5131772431143680,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01061543241935375275684162,2024-01-15 06:43:19,53520.98,cartao,5585627942986950,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01031535245313851847963738,2024-01-15 03:35:53,16650.25,cartao,5510541026353915,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01121509240389197765639799,2024-01-15 12:09:03,6277.12,cartao,5386729696326884,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01141512242450086438263276,2024-01-15 14:12:24,84606.03,cartao,5322347580382985,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01071526241808290022891758,2024-01-15 07:26:18,3760.58,cartao,5307742561326994,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01061529240331934717868810,2024-01-15 06:29:03,17803.61,cartao,5444570471102266,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01121550240348251372573483,2024-01-15 12:50:03,52618.0,cartao,5162857321960505,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01141541244902156551179057,2024-01-15 14:41:49,24202.33,cartao,5208931768505445,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01071526243608136248177508,2024-01-15 07:26:36,57762.64,cartao,5209552538246547,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01031536244124894482556137,2024-01-15 03:36:41,51784.1,cartao,5474282252526922,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01191540242737483223472085,2024-01-15 19:40:27,25246.16,cartao,5598075583426726,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01061551241691361037775976,2024-01-15 06:51:16,15727.87,cartao,5155449569846319,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01081539244215840661225137,2024-01-15 08:39:42,30490.88,cartao,5469339103092700,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01031520241712522846422914,2024-01-15 03:20:17,96310.72,cartao,5341514571511631,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01051554241432154586322832,2024-01-15 05:54:14,66590.87,cartao,5270078027079206,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01161516243303459595553780,2024-01-15 16:16:33,19381.92,cartao,5210515989499617,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01031552244137278123846228,2024-01-15 03:52:41,16426.3,cartao,5488150622856960,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01061550242549317869963191,2024-01-15 06:50:25,53173.79,cartao,5523842047761928,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01081629241634294220356199,2024-01-16 08:29:16,92879.11,cartao,5297772239289767,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01161605244869788611169784,2024-01-16 16:05:48,31371.33,cartao,5162936100362706,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01011631245037124756785203,2024-01-16 01:31:50,87001.02,cartao,5430055766590845,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01151658242661389281979508,2024-01-16 15:58:26,28755.43,cartao,5363582972939468,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01131602241226835120598581,2024-01-16 13:02:12,42996.73,cartao,5214938266111257,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01121639243301272352796637,2024-01-16 12:39:33,43954.31,cartao,5487585220044392,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01061618240874884476628492,2024-01-16 06:18:08,86523.31,cartao,5109303375521281,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01151653242032142417093750,2024-01-16 15:53:20,46454.22,cartao,5506668731826731,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01151629241388138299463373,2024-01-16 15:29:13,99259.74,cartao,5289801798917823,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01071631242062056308386474,2024-01-16 07:31:20,7437.29,cartao,5386544280703884,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01171641242954168263173689,2024-01-16 17:41:29,8110.28,cartao,5293525921737802,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01061648243999936028542258,2024-01-16 06:48:39,21344.89,cartao,5361656353955058,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01221623241555242139315161,2024-01-16 22:23:15,52427.02,cartao,5418643297404585,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01061606243844614982427735,2024-01-16 06:06:38,8446.51,cartao,5394081367320003,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01021651240834290587554478,2024-01-16 02:51:08,69702.21,cartao,5314105214942484,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01221631240772150915576880,2024-01-16 22:31:07,87660.51,cartao,5579118246881536,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01071652242744614321899038,2024-01-16 07:52:27,63835.7,cartao,5514163123546342,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01231644243025721671031376,2024-01-16 23:44:30,14374.48,cartao,5277729655787192,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01141613240919868803766712,2024-01-16 14:13:09,21700.44,cartao,5164394853309981,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01031644244224631325821121,2024-01-16 03:44:42,50393.12,cartao,5253610933316239,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01131612244972622979965126,2024-01-16 13:12:49,83095.9,cartao,5471959767071013,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01151735241264946141023891,2024-01-17 15:35:12,38495.62,cartao,5468933601370287,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01191707244257571294014305,2024-01-17 19:07:42,50544.02,cartao,5431065102390271,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01161729240838933509369204,2024-01-17 16:29:08,37017.99,cartao,5585121278143241,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01151746242746763390528241,2024-01-17 15:46:27,89746.97,cartao,5110345917831542,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01001759240530060506071085,2024-01-17 00:59:05,37557.66,cartao,5297139137908585,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01151709244422183157617233,2024-01-17 15:09:44,24030.61,cartao,5426381765053450,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01171705243573286938624911,2024-01-17 17:05:35,55272.73,cartao,5524497001057391,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01031746244595860927198731,2024-01-17 03:46:45,54978.8,cartao,5153657235448221,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01131747241992599572817978,2024-01-17 13:47:19,44170.29,cartao,5310003626265494,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01131757244081186871124793,2024-01-17 13:57:40,52641.91,cartao,5432885531243133,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01021736244031262208394410,2024-01-17 02:36:40,88797.24,cartao,5411470265744646,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01121740245575212246283683,2024-01-17 12:40:55,16616.73,cartao,5522740315450268,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01091747242264943019924719,2024-01-17 09:47:22,27051.15,cartao,5567802051613656,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01231702243339549848669033,2024-01-17 23:02:33,12371.47,cartao,5105510427866990,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01211714245578160803274385,2024-01-17 21:14:55,72379.47,cartao,5324145086355296,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01161747242288131609877789,2024-01-17 16:47:22,52181.53,cartao,5567829413809566,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01221741245999121512251021,2024-01-17 22:41:59,17172.3,cartao,5512929824349226,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01131742244650415272865782,2024-01-17 13:42:46,34681.69,cartao,5396592277060299,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01021718242179956560019954,2024-01-17 02:18:21,52863.68,cartao,5350562971816146,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01021708241099936874686955,2024-01-17 02:08:10,65005.85,cartao,5504019595123646,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01011701242815843605571119,2024-01-17 01:01:28,53433.55,cartao,5183261180906028,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01121731240942926924439769,2024-01-17 12:31:09,14288.59,cartao,5354999619708804,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01221821244426139096423376,2024-01-18 22:21:44,41328.5,cartao,5299152072966102,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01041840244751276345381558,2024-01-18 04:40:47,75332.28,cartao,5532799089783200,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01141828244435370934294591,2024-01-18 14:28:44,64988.87,cartao,5518944125996179,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01011838245686418908764753,2024-01-18 01:38:56,8187.87,cartao,5563731714014553,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01101824240147695160569133,2024-01-18 10:24:01,28136.89,cartao,5302949874617613,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01221817242974754365558642,2024-01-18 22:17:29,56508.97,cartao,5513627992012134,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01181807243027046205046792,2024-01-18 18:07:30,27840.42,cartao,5398619780886856,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01161828245351527445436673,2024-01-18 16:28:53,43931.21,cartao,5539666340919760,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01071805241600273256744899,2024-01-18 07:05:16,87991.59,cartao,5569860537046572,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01081841243513739943591591,2024-01-18 08:41:35,95837.71,cartao,5366398522941476,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01231839242235378188979690,2024-01-18 23:39:22,8165.34,cartao,5585056134666242,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01171819243840673958615801,2024-01-18 17:19:38,42410.04,cartao,5325647580498420,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01151824243901427052546687,2024-01-18 15:24:39,93613.16,cartao,5332435591086726,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01071823244808138516944408,2024-01-18 07:23:48,30941.57,cartao,5521763666923686,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01031826240214826702017887,2024-01-18 03:26:02,19391.13,cartao,5372041427186338,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01131855243090292873448149,2024-01-18 13:55:30,89890.47,cartao,5506064164847809,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01211839244023218542573291,2024-01-18 21:39:40,31332.97,cartao,5348346293117353,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01101844244475294255079406,2024-01-18 10:44:44,64876.92,cartao,5598239474536038,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01091853241086490793712956,2024-01-18 09:53:10,48365.08,cartao,5453633540903762,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01201821241817942105154963,2024-01-18 20:21:18,33472.79,cartao,5132018034441249,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01091846244588136656432860,2024-01-18 09:46:45,90549.55,cartao,5146247558193867,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01071812243749068829349030,2024-01-18 07:12:37,10324.66,cartao,5475491107605530,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01091844245418958896176754,2024-01-18 09:44:54,80568.06,cartao,5500186786184967,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01121809245775292799349988,2024-01-18 12:09:57,69459.69,cartao,5346582916527387,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01021854243627946341956748,2024-01-18 02:54:36,36817.61,cartao,5393681783210478,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01141810245044613009493485,2024-01-18 14:10:50,78390.94,cartao,5376285097907928,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01021920242914828920774555,2024-01-19 02:20:29,24289.59,cartao,5515666893523618,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01041940242137488319172781,2024-01-19 04:40:21,81684.31,cartao,5312195601796004,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01011952240531264405888874,2024-01-19 01:52:05,47735.15,cartao,5199929765540080,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01001931243988135584233388,2024-01-19 00:31:39,26850.59,cartao,5511234608467112,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01151924244418279543725250,2024-01-19 15:24:44,25020.67,cartao,5126179838685474,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01181942243617919461969380,2024-01-19 18:42:36,33873.37,cartao,5449831845122449,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01181927240875214932757642,2024-01-19 18:27:08,39952.34,cartao,5134562029209149,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01091902241134292317639394,2024-01-19 09:02:11,46816.13,cartao,5426536394297254,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01011932244518270727395298,2024-01-19 01:32:45,36443.41,cartao,5310839969738891,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01191923245832141038298397,2024-01-19 19:23:58,47949.48,cartao,5286498966622810,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01081957241274886758879581,2024-01-19 08:57:12,77992.08,cartao,5338375713176224,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01101901245219032924891407,2024-01-19 10:01:52,95071.55,cartao,5466915494893226,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01021903240532154071188039,2024-01-19 02:03:05,90468.4,cartao,5554185259366174,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01011928242922060711227649,2024-01-19 01:28:29,98818.6,cartao,5119988594599332,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01011929240126835528898368,2024-01-19 01:29:01,64827.09,cartao,5332781983007443,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01101916242771378474941056,2024-01-19 10:16:27,24029.87,cartao,5233059197441235,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01161925240257798108955024,2024-01-19 16:25:02,93271.66,cartao,5319892468550179,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01171933244347447984556023,2024-01-19 17:33:43,82880.47,cartao,5102964310499866,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01001917241115669429255754,2024-01-19 00:17:11,78254.58,cartao,5249618352792587,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01071952240818955611015970,2024-01-19 07:52:08,42403.54,cartao,5355017350094088,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01042034240899725106094064,2024-01-20 04:34:08,63377.51,cartao,5206778357678657,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01172056243250416794989762,2024-01-20 17:56:32,84418.55,cartao,5359567598792678,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01052013244981185469392177,2024-01-20 05:13:49,84950.28,cartao,5259544182048420,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01202048244891362020098614,2024-01-20 20:48:48,52692.45,cartao,5226137220715369,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01142049241825723033931217,2024-01-20 14:49:18,53577.67,cartao,5377080448356220,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01042012245101424435622647,2024-01-20 04:12:51,48006.69,cartao,5202840070979285,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01162028241586498251126381,2024-01-20 16:28:15,75928.27,cartao,5464188059936792,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01142021240130640074328828,2024-01-20 14:21:01,45247.48,cartao,5147160934012806,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01112006242910210787513685,2024-01-20 11:06:29,13827.35,cartao,5377535544882381,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01182027243549068829345902,2024-01-20 18:27:35,27410.56,cartao,5210038096965697,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01232058245651520360068636,2024-01-20 23:58:56,10498.46,cartao,5216225389383862,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01152026240717941634846016,2024-01-20 15:26:07,3924.93,cartao,5185093576856204,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01022043241475749178798121,2024-01-20 02:43:14,27972.34,cartao,5347923255426764,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01152054242995860927195699,2024-01-20 15:54:29,48929.26,cartao,5153013030118543,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01232048242053328341514827,2024-01-20 23:48:20,74121.51,cartao,5126593829416147,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01192007240115666064396636,2024-01-20 19:07:01,93528.58,cartao,5585865708859068,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01112000244821537302249385,2024-01-20 11:00:48,64206.37,cartao,5260381692002319,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01052150241151272233072422,2024-01-21 05:50:11,42142.77,cartao,5321217871182935,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01112131240527913713879749,2024-01-21 11:31:05,55882.77,cartao,5168334703314558,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01082115240051277626617005,2024-01-21 08:15:00,8905.81,cartao,5588376615434549,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01112138244132142809834124,2024-01-21 11:38:41,87644.34,cartao,5126142751740641,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01202154240175210401493362,2024-01-21 20:54:01,37676.39,cartao,5122557297429107,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01112132244063566206797395,2024-01-21 11:32:40,16135.98,cartao,5227728693773455,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01112159244391362726048616,2024-01-21 11:59:43,89132.48,cartao,5266304290927767,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01092139245882542584334179,2024-01-21 09:39:58,83940.03,cartao,5309582556767186,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01002145242918274686558126,2024-01-21 00:45:29,75667.98,cartao,5536975580772185,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01002127244867795379137240,2024-01-21 00:27:48,60599.99,cartao,5432090710578062,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01082103243281121484924689,2024-01-21 08:03:32,47121.19,cartao,5477003008146856,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01132148241335370496068051,2024-01-21 13:48:13,69926.19,cartao,5405744561280372,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01092146241403461242922113,2024-01-21 09:46:14,69467.22,cartao,5396326631447513,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01102122243690685703077028,2024-01-21 10:22:36,25717.0,cartao,5585465439432900,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01112117244211455174721739,2024-01-21 11:17:42,59102.38,cartao,5548509333691458,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01202208245508852992529967,2024-01-22 20:08:55,17398.16,cartao,5179803298742832,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01072245240058114693021147,2024-01-22 07:45:00,41111.95,cartao,5556264881657951,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01152220243269950796934416,2024-01-22 15:20:32,69932.9,cartao,5482034269220263,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01162243240986499015455717,2024-01-22 16:43:09,12000.57,cartao,5213623794335126,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01032251240197897019986830,2024-01-22 03:51:01,70860.37,cartao,5254962369094183,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01072208240127943054469798,2024-01-22 07:08:01,9731.3,cartao,5276524079720083,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01102209245219351661562593,2024-01-22 10:09:52,29612.5,cartao,5585615123321466,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01092212244901278130636082,2024-01-22 09:12:49,67731.61,cartao,5540569328929663,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01132222243418957390271154,2024-01-22 13:22:34,68391.08,cartao,5108404822191550,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01142247245527756581261545,2024-01-22 14:47:55,46405.94,cartao,5301822101466362,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01072203242422183621788417,2024-01-22 07:03:24,99279.94,cartao,5585658882841118,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01162203240605479528748925,2024-01-22 16:03:06,91275.61,cartao,5336252893175162,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01042202242519356042369216,2024-01-22 04:02:25,5488.47,cartao,5405939776057352,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01172257241706085023784040,2024-01-22 17:57:17,90996.33,cartao,5425003519741895,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01052236244189617683685855,2024-01-22 05:36:41,55214.56,cartao,5587478471035188,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
01202323242017679677662282,2024-01-23 20:23:20,11423.97,cartao,5100395416951469,,Pagamentos com cartão - mov_pagamentos_cartoes.csv,2025-08-25 18:24:27.939422
